;artist;genre;media;style;title;url;year
30;Piet Mondrian;landscape;oil,canvas;impressionism;Windmill in the Gein;https://uploads1.wikiart.org/images/piet-mondrian/windmill-in-the-gein-1907.jpg!Large.jpg;1907
31;Piet Mondrian;landscape;;impressionism;At the Amstel Sun;https://uploads2.wikiart.org/images/piet-mondrian/at-the-amstel-sun.jpg!Large.jpg;1907
32;Piet Mondrian;landscape;;impressionism;Lonely tree at the Gein Sun;https://uploads3.wikiart.org/images/piet-mondrian/lonely-tree-at-the-gein-sun.jpg!Large.jpg;1907
33;Piet Mondrian;marina;;impressionism;River view with a boat Sun;https://uploads2.wikiart.org/images/piet-mondrian/river-view-with-a-boat-sun.jpg!Large.jpg;1907
34;Piet Mondrian;;oil,canvas;neo-impressionism;Devotion;https://uploads6.wikiart.org/00186/images/piet-mondrian/devotion-by-piet-mondriaan.jpg!Large.jpg;
35;Piet Mondrian;landscape;oil,canvas;post-impressionism;Woods near Oele;https://uploads5.wikiart.org/images/piet-mondrian/woods-near-oele-1908.jpg!Large.jpg;
36;Piet Mondrian;cityscape;oil,canvas;fauvism,neo-impressionism;Mill in Sunlight: The Winkel Mill;https://uploads4.wikiart.org/images/piet-mondrian/mill-in-sunlight-the-winkel-mill-1908.jpg!Large.jpg;1908
37;Piet Mondrian;landscape;oil,canvas;impressionism;Alberi;https://uploads5.wikiart.org/images/piet-mondrian/alberi-1908.jpg!Large.jpg;1908
38;Piet Mondrian;portrait;ink,watercolor,paper;post-impressionism;Passionflower;https://uploads3.wikiart.org/images/piet-mondrian/passionflower-1908.jpg!Large.jpg;
39;Piet Mondrian;landscape;oil,canvas;fauvism;Trees by the Gein at Moonrise;https://uploads1.wikiart.org/images/piet-mondrian/trees-by-the-gein-at-moonrise-1908.jpg!Large.jpg;
40;Piet Mondrian;landscape;;post-impressionism;not identified;https://uploads1.wikiart.org/images/piet-mondrian/not-identified-2.jpg!Large.jpg;1908
41;Piet Mondrian;landscape;;post-impressionism;Farm at Duivendrecht;https://uploads4.wikiart.org/images/piet-mondrian/farm-at-duivendrecht.jpg;1908
42;Piet Mondrian;landscape;oil,canvas;neo-impressionism;Study for Blue Apple Tree Series;https://uploads8.wikiart.org/images/piet-mondrian/study-for-blue-apple-tree-series.jpg!Large.jpg;1908
